srp,orgaoEntidade,anoCompra,sequencialCompra,dataInclusao,dataPublicacaoPncp,dataAtualizacao,numeroCompra,unidadeOrgao,amparoLegal,dataAberturaProposta,dataEncerramentoProposta,informacaoComplementar,processo,objetoCompra,linkSistemaOrigem,justificativaPresencial,unidadeSubRogada,orgaoSubRogado,valorTotalHomologado,numeroControlePNCP,modalidadeId,modoDisputaId,modoDisputaNome,usuarioNome,valorTotalEstimado,modalidadeNome,situacaoCompraId,situacaoCompraNome,tipoInstrumentoConvocatorioCodigo,tipoInstrumentoConvocatorioNome
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,31,2023-02-23T09:54:35,2023-02-23T09:54:35,2023-02-23T09:54:35,00836,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,O Equipamento Analisador Direto de Mercurio é o unico que atende as nossas especificacoes e a Milestone é  fabricante.,01300000836202397,"Analisador direto de mercúrio modelo  DMA-80 EVO TriCell com feixe duplo  para amostras sólidas, líquidas e gasosas  sem a necessidade de preparo de amostras",https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-00836-2023,,,,159172.5,33654831000136-1-000031/2023,8,5,Não se aplica,Compras.gov.br,159172.5,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,32,2023-02-23T10:10:27,2023-02-23T10:10:27,2023-02-23T10:10:27,10978,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Melhor empresa no mercado.,01300010978202281,Sistema de roedores microprocessadores,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-10978-2023,,,,197780.5,33654831000136-1-000032/2023,8,5,Não se aplica,Compras.gov.br,197780.5,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,34,2023-03-02T11:16:57,2023-03-02T11:16:57,2023-03-02T11:16:57,00205,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"Tendo em vista a necessidade de aquisição de peças, indicadas pela equipe técnica da Panalytical",01300000205202378,Peças para um espectrômetro.,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-00205-2023,,,,129184.27,33654831000136-1-000034/2023,8,5,Não se aplica,Compras.gov.br,129184.27,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,35,2023-03-02T11:26:05,2023-03-02T11:26:05,2023-03-02T11:26:05,14951,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"Dentre dos equipamentos que podem atender o presente projeto de pesquisa, com o orçamento disponibilizado.",01300014951202268,Potenciostatos ,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-14951-2023,,,,178038.17,33654831000136-1-000035/2023,8,5,Não se aplica,Compras.gov.br,178038.17,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '95591764000105', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE SANTA MARIA', 'poderId': 'E', 'esferaId': 'F'}",2023,3,2023-03-06T11:18:03,2023-03-06T11:18:03,2023-03-06T11:18:03,00024,"{'ufNome': 'Rio Grande do Sul', 'codigoUnidade': '153164', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE STA.MARIA/RS', 'ufSigla': 'RS', 'municipioNome': 'Santa Maria', 'codigoIbge': '4316907'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Material utilizado em projeto em desenvolvimento.,23081021814202325,"Importação direta de um EMI Receiver, junto ao exportador ROHDE & SCHWARZ GMBH & CO. KG, para atender o Projeto de Pesquisa Instituto Nacional de Ciência e Tecnologia em geração distribuída de energia elétrica.",https://www.comprasnet.gov.br/acesso.asp?url=/proposta-153164-06-00024-2023,,,,300000.0,95591764000105-1-000003/2023,8,5,Não se aplica,Compras.gov.br,300000.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,36,2023-03-06T15:14:50,2023-03-06T15:14:50,2023-03-06T15:14:50,01922,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Melhor custo beneficio ,01300001922202317,Inspeção por Raio X de alta precisão 3D.,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-01922-2023,,,,1068911.0,33654831000136-1-000036/2023,8,5,Não se aplica,Compras.gov.br,1068911.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '95591764000105', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE SANTA MARIA', 'poderId': 'E', 'esferaId': 'F'}",2023,6,2023-03-08T11:08:07,2023-03-08T11:08:07,2023-03-08T11:08:07,00029,"{'ufNome': 'Rio Grande do Sul', 'codigoUnidade': '153164', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE STA.MARIA/RS', 'ufSigla': 'RS', 'municipioNome': 'Santa Maria', 'codigoIbge': '4316907'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Material utilizado em projeto em desenvolvimento.,23081025310202384,"Importação direta de Componentes eletroeletrônicos, junto ao exportador DIGI-KEY ELECTRONICS, para atender o Projeto de Pesquisa Instituto nacional de ciência e tecnologia em geração distribuída de energia elétrica -INCT-GD.",https://www.comprasnet.gov.br/acesso.asp?url=/proposta-153164-06-00029-2023,,,,30000.0,95591764000105-1-000006/2023,8,5,Não se aplica,Compras.gov.br,30000.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,37,2023-03-08T15:55:28,2023-03-08T15:55:28,2023-03-08T15:55:28,00401,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Melhor custo beneficio ,01300000401202342,Publicação de artigo científico.,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-00401-2023,,,,2085.8,33654831000136-1-000037/2023,8,5,Não se aplica,Compras.gov.br,2085.8,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,38,2023-03-13T10:01:26,2023-03-13T10:01:26,2023-03-13T10:01:26,02105,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,O exportador selecionado oferece a melhor relação custo benefício para aquisição de um produto.,01300002105202386,Contadora de fótons.,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-02105-2023,,,,42030.47,33654831000136-1-000038/2023,8,5,Não se aplica,Compras.gov.br,42030.47,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,39,2023-03-13T10:12:01,2023-03-13T10:12:01,2023-03-13T10:12:01,01567,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Melhor custo beneficio.,01300001567202386,Microscópio eletrônico de varredura.,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-01567-2023,,,,64678.5,33654831000136-1-000039/2023,8,5,Não se aplica,Compras.gov.br,64678.5,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '95591764000105', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE SANTA MARIA', 'poderId': 'E', 'esferaId': 'F'}",2023,7,2023-03-14T10:48:01,2023-03-14T10:48:01,2023-03-14T10:48:01,00031,"{'ufNome': 'Rio Grande do Sul', 'codigoUnidade': '153164', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE STA.MARIA/RS', 'ufSigla': 'RS', 'municipioNome': 'Santa Maria', 'codigoIbge': '4316907'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Material utilizado em projeto em desenvolvimento.,23081026242202371,"Importação direta de Duas torres de fluxo , junto ao exportador CAMPBELL SCIENTIFIC, para atender o Projeto de Pesquisa Dinâmica das trocas de gases do efeito estufa em sistemas agrícolas e pastoris do bioma pampa brasileiro para fins de mitigaçao de mudanças climáticas. ",https://www.comprasnet.gov.br/acesso.asp?url=/proposta-153164-06-00031-2023,,,,520000.0,95591764000105-1-000007/2023,8,5,Não se aplica,Compras.gov.br,520000.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,40,2023-03-13T11:09:03,2023-03-13T11:09:03,2023-03-13T11:09:03,02225,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Menor preço do mercado que atende as especificações técnicas mínimas necessárias para o equipamento,01300002225202383,Câmara de vácuo de pulverização.,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-02225-2023,,,,361424.36,33654831000136-1-000040/2023,8,5,Não se aplica,Compras.gov.br,361424.36,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,41,2023-03-13T11:17:37,2023-03-13T11:17:37,2023-03-13T11:17:37,02165,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,O Equipamento foi cotado em várias empresas e teve melhor valor e qualidade técnica.  ,01300002165202307,Analisador termogravimétrico simultâneo.,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-02165-2023,,,,182216.65,33654831000136-1-000041/2023,8,5,Não se aplica,Compras.gov.br,182216.65,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '00394452000103', 'razaoSocial': 'COMANDO DO EXERCITO', 'poderId': 'E', 'esferaId': 'F'}",2023,1001,2023-03-15T13:45:39,2023-03-15T13:45:39,2023-03-15T13:45:39,00008,"{'ufNome': 'Rio de Janeiro', 'codigoUnidade': '160315', 'nomeUnidade': 'DIRETORIA DE PESQUISA E ESTUDOS DE PESSOAL', 'ufSigla': 'RJ', 'municipioNome': 'Rio de Janeiro', 'codigoIbge': '3304557'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-03-15T13:45:38,2023-03-20T07:59:59,O valor da presente dispensa está abaixo do valor limite para dispensa de licitação.  ,65321000108202310,"Aquisição de Ração Canina Super Preminum para cães adultos da MARCA: ROYAL CANIN, conforme Art.75, inciso IV, letra c) da Lei Nº 14.133/2021.",https://www.comprasnet.gov.br/acesso.asp?url=/proposta-160315-06-00008-2023,,,,16500.0,00394452000103-1-001001/2023,8,4,Dispensa Com Disputa,Compras.gov.br,16500.0,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,42,2023-03-17T13:25:10,2023-03-17T13:25:10,2023-03-17T13:25:10,01813,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"Foram realizados orçamentos com várias empresas que fabricam este tipo de equipamento, nas especificações  apropridadas.",01300001813202308,Câmara com atmosfera.,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-01813-2023,,,,101868.0,33654831000136-1-000042/2023,8,5,Não se aplica,Compras.gov.br,101868.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,43,2023-03-17T13:29:52,2023-03-17T13:29:52,2023-03-17T13:29:52,01905,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,O reator descrito encontra-se sem funcionar desde 06/2022 o qual é utilizado em reações catalíticas para obtenção.,01300001905202380,"Peça (aquecedor, 230V.",https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-01905-2023,,,,15732.28,33654831000136-1-000043/2023,8,5,Não se aplica,Compras.gov.br,15732.28,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,44,2023-03-17T13:34:38,2023-03-17T13:34:38,2023-03-17T13:34:38,12984,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Melhor custo beneficio ,01300012984202273,Sondas multiparâmetros,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-12984-2023,,,,106054.72,33654831000136-1-000044/2023,8,5,Não se aplica,Compras.gov.br,106054.72,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,46,2023-03-21T15:34:34,2023-03-21T15:34:34,2023-03-21T15:34:34,01855,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Melhor custo beneficio ,01300001855202331,Moinho planetário de bolas.,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-01855-2023,,,,49795.98,33654831000136-1-000046/2023,8,5,Não se aplica,Compras.gov.br,49795.98,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,47,2023-03-21T15:38:48,2023-03-21T15:38:48,2023-03-21T15:38:48,02362,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Esta empresa tem reconhecida competência técnica na área de altas pressões.,01300002362202318,Eletrodos,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-02362-2023,,,,103065.03,33654831000136-1-000047/2023,8,5,Não se aplica,Compras.gov.br,103065.03,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,48,2023-03-21T15:44:25,2023-03-21T15:44:25,2023-03-21T15:44:25,02410,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"O fornecedor solicitado tem capacidade de fornecer todos insumos necessários em uma única remessa, reduzindo  custos.",01300002410202378,Testador de Baterias com 8 canais de testes.,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-02410-2023,,,,33295.01,33654831000136-1-000048/2023,8,5,Não se aplica,Compras.gov.br,33295.01,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,49,2023-03-21T15:49:19,2023-03-21T15:49:19,2023-03-21T15:49:19,02368,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Melhor custo beneficio ,01300002368202395,Sensor,https://www.comprasnet.gov.br/acesso.asp?url=/proposta-364102-06-02368-2023,,,,142958.75,33654831000136-1-000049/2023,8,5,Não se aplica,Compras.gov.br,142958.75,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
